id,rank,name,symbol,slug,is_active,first_historical_data,last_historical_data,platform
16080,7470,Power Cash,PRCH,power-cash,1,2021-12-16T18:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x3B1308AD9d2590ca6A0bF3cA12a2D4Ee15DB07a4'}"
16086,80,BitTorrent (New),BTT,bittorrent-new,1,2022-01-11T16:55:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 47, 'name': 'Tron20', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4'}"
16090,8174,UncleMine,UM,unclemine,1,2022-03-16T04:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 16, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': 'DMCUFm2ZAnSU7UgsdVq23gRogMU3MEBjPgQF1gK53rEn'}"
16091,5071,MetaGods,MGOD,metagods,1,2021-12-16T12:10:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x10A12969cB08a8d88D4BFB5d1FA317d41e0fdab3'}"
16093,2735,Bitkub Coin,KUB,bitkub-coin,1,2021-12-15T10:40:00.000Z,2024-02-05T20:50:00.000Z,
16100,3547,Crafting Finance,CRF,crafting-finance,1,2021-12-17T14:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x508df5aa4746be37b5b6a69684dfd8bdc322219d'}"
16101,4397,Sandwich Network,SANDWICH,sandwich-network,1,2022-02-14T11:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xd3253fc0a42e6dcf4f66ab147f628e3f29e9b214'}"
16103,6364,SOLCash,SOLCASH,solcash,1,2021-12-15T14:15:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x7b86f5ca09dc00502e342b0fef5117e1c32222ce'}"
16104,1536,PearDAO,PEX,peardao,1,2022-03-13T10:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x6a0b66710567b6beb81A71F7e9466450a91a384b'}"
16105,3093,Chumbi Valley,CHMB,chumbi-valley,1,2021-12-17T15:55:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x5492Ef6aEebA1A3896357359eF039a8B11621b45'}"
16116,2300,Wrapped Solana,SOL,wrapped-solana,1,2022-01-17T19:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 16, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': 'So11111111111111111111111111111111111111112'}"
16121,3312,White Whale,WHALE,white-whale,1,2022-09-30T12:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 22, 'name': 'Terra Classic', 'symbol': 'LUNC', 'slug': 'terra-luna', 'token_address': 'terra1php5m8a6qd68z02t3zpw4jv2pj4vgw4wz0t8mz'}"
16128,7135,Predictcoin,PRED,predictcoin,1,2021-12-16T07:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xbdd2e3fdb879aa42748e9d47b7359323f226ba22'}"
16130,6456,Wrapped Staked HEC,WSHEC,wrapped-staked-hec,1,2021-12-16T07:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 24, 'name': 'Fantom', 'symbol': 'FTM', 'slug': 'fantom', 'token_address': '0x94ccf60f700146bea8ef7832820800e2dfa92eda'}"
16133,2916,Frontrow,FRR,frontrow,1,2021-12-16T07:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe6602b34d8510b033e000975b3322537c7172441'}"
16135,8175,Shib Generating,SHG,shib-generating,1,2021-12-16T08:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x33af7644b1f60c8e8d62689b19d60a5d132164fc'}"
16136,4936,Crypto Birds,XCB,crypto-birds,1,2021-12-16T08:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x9dcd6ab0511b2e72af3d088538d678bae9bbf552'}"
16137,4870,BTC 2x Flexible Leverage Index,BTC2X-FLI,index-coop,1,2021-12-16T10:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0b498ff89709d3838a063f1dfa463091f9801c2b'}"
16148,4100,FreeRossDAO,FREE,freerossdao,1,2021-12-16T09:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4cd0c43b0d53bc318cc5342b77eb6f124e47f526'}"
16160,7292,Multi-Chain Capital (new),MCC,multi-chain-capital-new,1,2021-12-16T12:00:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc146b7cdbaff065090077151d391f4c96aa09e0c'}"
16162,3687,SafeMoon V2,SFM,safemoon-v2,1,2021-12-16T12:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe574c0c33A7A67d9b09F9F0AdDBB3dCA71A8F3E0'}"
16168,4382,Nitro League,NITRO,nitro-league,1,2021-12-16T17:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0335A7610D817aeCA1bEBbEfbd392ecC2eD587B8'}"
16178,4731,Imperium Empires,IME,imperium-empires,1,2021-12-23T17:10:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 28, 'name': 'Avalanche C-Chain', 'symbol': 'AVAX', 'slug': 'avalanche', 'token_address': '0xf891214fdcf9cdaa5fdc42369ee4f27f226adad6'}"
16181,3754,Solice,SLC,solice,1,2022-01-07T14:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 16, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': 'METAmTMXwdb8gYzyCPfXXFmZZw4rUsXX58PNsDg7zjL'}"
16182,8176,ManuFactory,MNFT,manufactory-2,1,2021-12-17T04:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x36953B5Ec00A13eDcEceB3aF258D034913D2A79D'}"
16185,1574,Dingocoin,DINGO,dingocoin,1,2021-12-17T04:50:00.000Z,2024-02-05T20:50:00.000Z,
16191,8177,TravGoPV,TPV,travgopv,1,2021-12-17T06:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x66dedb1a6d137c29274489f5d68e9840e1eec213'}"
16193,2947,Pi,PI,pinetwork,1,2022-12-29T08:10:00.000Z,2024-02-05T20:50:00.000Z,
16194,3457,Akitavax,AKITAX,akitavax,1,2022-01-26T04:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 28, 'name': 'Avalanche C-Chain', 'symbol': 'AVAX', 'slug': 'avalanche', 'token_address': '0xe06fba763c2104db5027f57f6a5be0a0d86308af'}"
16197,2243,Luna Rush,LUS,luna-rush,1,2022-01-05T16:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xde301d6a2569aefcfe271b9d98f318baee1d30a4'}"
16201,3351,Day By Day,DBD,day-by-day,1,2021-12-17T07:10:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa5f1dbb0e55bc31f32c6d032bee330288490e722'}"
16209,5634,Olympus v1,OHM,olympus-v1,1,2021-12-17T09:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x383518188c0c6d7730d91b2c03a03c837814a899'}"
16211,3188,CVIP,CVIP,cvip,1,2021-12-17T10:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xe5a46bf898ce7583b612e5d168073ff773d7857e'}"
16218,3454,Marvelous NFTs (Bad Days),MNFT,marvelous-nfts-bad-days,1,2022-01-15T10:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x33BE7644c0E489b3A0c639D103392D4F3e338158'}"
16219,3980,FireBotToken,FBX,firebottoken,1,2021-12-17T22:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 25, 'name': 'Polygon', 'symbol': 'MATIC', 'slug': 'polygon', 'token_address': '0xd125443f38a69d776177c2b9c041f462936f8218'}"
16222,6681,MotionWreck Games,MWG,motionwreck-games,1,2022-01-20T14:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 55, 'name': 'XRP Ledger', 'symbol': 'XRP', 'slug': 'xrp', 'token_address': 'rGfKifFcz1mpobiRyKwNL7MoVjDoiefeYT'}"
16230,5958,ETH Fan Token Ecosystem,EFT,eth-fan-token,1,2021-12-19T02:00:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xB72962568345253f71A18318D67E13A282b187E6'}"
16231,1648,Platypus Finance,PTP,platypus-finance,1,2021-12-19T02:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 28, 'name': 'Avalanche C-Chain', 'symbol': 'AVAX', 'slug': 'avalanche', 'token_address': '0x22d4002028f537599be9f666d1c4fa138522f9c8'}"
16238,6526,Bot Planet,BOT,bot-planet,1,2022-03-28T13:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x1Ab7E7DEdA201E5Ea820F6C02C65Fce7ec6bEd32'}"
16251,6256,BitcoinBR,BTCBR,bitcoinbr,1,2021-12-20T05:10:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xE57425F1598f9b0d6219706b77f4b3DA573a3695'}"
16252,1519,Okratech Token,ORT,okratech-token,1,2022-03-05T16:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x9e711221b34a2d4b8f552bd5f4a6c4e7934920f7'}"
16253,5568,Tr3zor,TR3,tr3zor,1,2022-01-05T17:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF61BF4d1A948487d61b8fa63808AAC06bda55F98'}"
16254,3231,OMarket Global LLC,OPV,openlive-nft,1,2022-01-15T16:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x36C7B164F85D6F775cD128966D5819c7d36FEfF3'}"
16256,8178,REDMARS,RMARS,redmars,1,2021-12-20T05:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xFc2037829F497ff68cc62771270ED1f409668439'}"
16258,5388,World of Defish,WOD,world-of-defish,1,2021-12-29T19:00:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x298632d8ea20d321fab1c9b473df5dbda249b2b6'}"
16260,5969,impactMarket,PACT,impactmarket,1,2021-12-23T05:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 35, 'name': 'Celo', 'symbol': 'CELO', 'slug': 'celo', 'token_address': '0x46c9757C5497c5B1f2eb73aE79b6B67D119B0B58'}"
16271,8179,Jolofcoin,JOL,jolofcoin,1,2021-12-20T08:30:00.000Z,2024-02-05T20:50:00.000Z,
16272,4212,PLT,PLT,plt-token,1,2021-12-30T12:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0944d5848bd9f60a34ba92aea300d4286696eb76'}"
16275,6071,Duckie Land,MMETA,duckie-land,1,2021-12-20T09:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x7a9c8d33963aecca9a821802adfaf5bd9392351f'}"
16277,7355,Ari Swap,ARI,ari-swap,1,2021-12-20T10:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 35, 'name': 'Celo', 'symbol': 'CELO', 'slug': 'celo', 'token_address': '0x20677d4f3d0F08e735aB512393524A3CfCEb250C'}"
16279,2995,Changer,CNG,changer,1,2021-12-20T10:15:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5C1d9aA868a30795F92fAe903eDc9eFF269044bf'}"
16282,5774,Solana Cash,SOLCH,solanacash,1,2024-01-03T09:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 16, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': 'EKSM2sjtptnvkqq79kwfAaSfVudNAtFYZSBdPe5jeRSt'}"
16283,6721,ARTi Project,ARTI,arti-project,1,2021-12-20T10:55:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3625b55f653f8c7c884ac668696881df43631d44'}"
16285,4336,Triathon,GEON,triathon,1,2022-08-03T13:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x167FcFED3AAD2d11052fCde0cbf704D879939473'}"
16290,6195,GreenTek,GTE,greentek,1,2021-12-20T13:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8C7e3b5e720B7a9BBCF15c38Be5B657bB2B71dBa'}"
16296,4791,Battle Saga,BTL,battlesaga,1,2021-12-23T16:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x708955Db0d4c52FFBf9AA34aF7f3CA8bf07390a8'}"
16300,5758,Adana Demirspor Token,DEMIR,adana-demirspor-token,1,2021-12-20T19:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfec82a1b2638826bfe53ae2f87cfd94329cde60d'}"
16302,1002,UpOnly,UPO,uponly,1,2022-04-07T10:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 25, 'name': 'Polygon', 'symbol': 'MATIC', 'slug': 'polygon', 'token_address': '0x9dbfc1cbf7a1e711503a29b4b5f9130ebeccac96'}"
16304,3801,Astroport Classic,ASTROC,astroport-classic,1,2021-12-30T06:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 22, 'name': 'Terra Classic', 'symbol': 'LUNC', 'slug': 'terra-luna', 'token_address': 'terra1xj49zyqrwpv5k928jwfpfy2ha668nwdgkwlrg3'}"
16305,963,Izumi Finance,IZI,izumi-finance,1,2021-12-21T02:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9ad37205d608b8b219e6a2573f922094cec5c200'}"
16306,6346,Theca,THECA,theca,1,2021-12-21T02:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 16, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': 'D3cm6WRnyBct3p7vFqyTt2CaynsGPuVQT2zW6WHSTX6q'}"
16314,7189,CryptoNeur Network foundation,CNF,cryptoneur-network-foundation,1,2022-06-30T08:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 47, 'name': 'Tron20', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TKRYQndqTdnU4Bg17gY39rooyK6CzM3ush'}"
16326,7081,Kitsumon,$KMC,kitsumon,1,2022-01-11T16:55:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 25, 'name': 'Polygon', 'symbol': 'MATIC', 'slug': 'polygon', 'token_address': '0x44d09156c7b4acf0c64459fbcced7613f5519918'}"
16330,5493,Chikn Egg,EGG,chikn-egg,1,2021-12-21T08:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 28, 'name': 'Avalanche C-Chain', 'symbol': 'AVAX', 'slug': 'avalanche', 'token_address': '0x7761e2338b35bceb6bda6ce477ef012bde7ae611'}"
16334,657,APX,APX,apollox,1,2021-12-21T10:10:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x78f5d389f5cdccfc41594abab4b0ed02f31398b3'}"
16345,3398,BitMEX Token,BMEX,bitmex-token,1,2022-11-11T08:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb113c6cf239f60d380359b762e95c13817275277'}"
16350,8180,Phaeton,PHAE,phaeton,1,2021-12-22T01:50:00.000Z,2024-02-05T20:50:00.000Z,
16352,924,Green Satoshi Token (SOL),GST,green-satoshi-token,1,2021-12-22T02:00:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 16, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': 'AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB'}"
16355,7244,Tranquil Staked ONE,STONE,tranquil-staked-one,1,2021-12-22T02:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 48, 'name': 'Harmony', 'symbol': 'ONE', 'slug': 'harmony', 'token_address': '0x22d62b19b7039333ad773b7185bb61294f3adc19'}"
16357,5731,TRYC,TRYC,tryc,1,2021-12-27T03:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0000000005c6b7c1fd10915a05f034f90d524d6e'}"
16359,7008,Calo,CALO,calo-app,1,2021-12-22T03:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xb6b91269413b6b99242b1c0bc611031529999999'}"
16360,2712,Gearbox Protocol,GEAR,gearbox-protocol,1,2022-12-23T08:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba3335588d9403515223f109edc4eb7269a9ab5d'}"
16363,3624,Minto,BTCMT,minto,1,2021-12-22T04:10:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x410a56541bd912f9b60943fcb344f1e3d6f09567'}"
16366,8181,Phoenix Blockchain,PHX,phoenix,1,2021-12-24T08:25:00.000Z,2024-02-05T20:50:00.000Z,
16385,5426,Celo Brazilian Real,CREAL,celo-brazilian-real,1,2022-09-27T09:10:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 35, 'name': 'Celo', 'symbol': 'CELO', 'slug': 'celo', 'token_address': '0xe8537a3d056DA446677B9E9d6c5dB704EaAb4787'}"
16386,8182,Meblox Protocol,MEB,meblox-protocol,1,2021-12-23T02:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x7268b479eb7ce8d1b37ef1ffc3b82d7383a1162d'}"
16387,7240,Poopsicle,POOP,poopsicle,1,2021-12-23T02:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 24, 'name': 'Fantom', 'symbol': 'FTM', 'slug': 'fantom', 'token_address': '0x070eb1a48725622de867a7e3d1dd4f0108966ed1'}"
16388,3468,Governance OHM,GOHM,governance-ohm,1,2022-01-06T01:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0ab87046fBb341D058F17CBC4c1133F25a20a52f'}"
16389,826,UX Chain,UX,ux,1,2022-02-16T03:15:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 90, 'name': 'Osmosis', 'symbol': 'OSMO', 'slug': 'osmosis', 'token_address': 'ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C'}"
16394,3914,SUPE,SUPE,supe,1,2021-12-23T05:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xb972c4027818223bb7b9399b3ca3ca58186e1590'}"
16395,5601,Kayserispor Token,KYSR,kayserispor-token,1,2021-12-23T09:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5fc251c13c4ef172d87a32ab082897132b49435c'}"
16397,4261,Woozoo Music,WZM,woozoo-music,1,2021-12-23T06:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xD15A1A2A3211b58113e45809f05934252E34e2F8'}"
16399,459,Coreum,COREUM,coreum,1,2022-03-08T05:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 90, 'name': 'Osmosis', 'symbol': 'OSMO', 'slug': 'osmosis', 'token_address': 'ibc/F3166F4D31D6BA1EC6C9F5536F5DDDD4CC93DBA430F7419E7CDC41C497944A65'}"
16402,6420,Smart Marketing Token,SMT,smart-marketing-token,1,2021-12-23T06:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x76dbcba41e11784bfa95ce30e529fa533c3fa4ad'}"
16405,5112,Brewlabs,BREWLABS,brewlabs,1,2021-12-23T06:55:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdAd33e12e61dC2f2692F2c12e6303B5Ade7277Ba'}"
16406,8183,CakeSwap,CAKESWAP,cakeswap,1,2021-12-23T07:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xf24d63e8b354736c97148b8fc2ffb4f7789fe453'}"
16408,4883,Mechanium,MECHA,mechachain,1,2022-03-22T07:10:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc5bcc8ba3f33ab0d64f3473e861bdc0685b19ef5'}"
16411,8184,iPulse,PLS,ipulse,1,2021-12-23T08:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x2659cb928f6f705c1e574464361882fd6e92e1f9'}"
16412,8185,Conjee,CONJ,conjee,1,2022-01-07T06:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x471ae8201d8ebcd4411dd02a7091b00829995a44'}"
16421,8186,TinyBits,TINY,tiny-colony,1,2022-01-04T19:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 16, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': 'HKfs24UEDQpHS5hUyKYkHd9q7GY5UQ679q2bokeL2whu'}"
16427,4992,iCommunity Labs,ICOM,icommunity-blockchain-solutions-ibs,1,2022-06-08T04:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb131f337c45d386ceec234e194b2663d5c3d9dcf'}"
16430,615,Tectonic,TONIC,tectonic,1,2021-12-23T15:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 68, 'name': 'Cronos', 'symbol': 'CRO', 'slug': 'cronos', 'token_address': '0xDD73dEa10ABC2Bff99c60882EC5b2B81Bb1Dc5B2'}"
16432,980,Everdome,DOME,everdome,1,2022-02-15T08:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x475bfaa1848591ae0e6ab69600f48d828f61a80e'}"
16434,1004,Ooki Protocol,OOKI,ooki-protocol,1,2021-12-23T20:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0De05F6447ab4D22c8827449EE4bA2D5C288379B'}"
16447,2115,CryptoTanks,TANK,cryptotanks,1,2021-12-24T04:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x4444a19c8bb86e9bdbc023709a363bbce91af33e'}"
16458,8187,Obsidium,OBS,obsidium,1,2022-01-22T19:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 14, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xc6f509274fcc1f485644167cb911fd0c61545e6c'}"
16463,1350,OpenDAO,SOS,opendao,1,2021-12-24T11:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3b484b82567a09e2588a13d54d032153f0c0aee0'}"
